step;price;dividend;variation;volume;is_rationed;pct_bit;excess_demand
230;4.854953517721671577623927922;11.32461849010795978645238914;0;0;False;4.854953517721671577623927922;6E-28
231;79.40072159680598263528853000;11.37089356428799128071013705;0;0;False;79.40072159680598263528853000;-3.29E-26
232;0.01000000000000000020816681711721685132943093776702880859375;11.37537639569211368539440050;0;0;True;-176.4477065268397453678733606;-1.0E-27
233;0.01000000000000000020816681711721685132943093776702880859375;11.28377162035719994142741196;0;0;True;-75.61575563677187648344166346;6.3E-27
234;0.01000000000000000020816681711721685132943093776702880859375;11.27054546087972277242190980;0;0;True;-130.9602878316895970835367567;-1.4E-27
235;0.01000000000000000020816681711721685132943093776702880859375;11.26321786179755465255134080;0;0;True;-159.3782220987443726027024764;-8.3E-28
236;0.01000000000000000020816681711721685132943093776702880859375;11.32743497176250230321414036;0;0;True;-157.9223203265672329875503694;-3.526E-27
237;0.01000000000000000020816681711721685132943093776702880859375;11.46811915930215549630965443;0;0;True;-232.9488352146986427387000807;3E-28
238;0.01000000000000000020816681711721685132943093776702880859375;11.43823377627653689901279023;0;0;True;-125.2507209211299646148145863;-2.1E-27
239;0.01000000000000000020816681711721685132943093776702880859375;11.36453016089409560143572837;0;0;True;-140.0953954052033346758875193;2.0E-27
240;21.59566702109492979938878231;11.32462589127646299209260591;0;0;False;21.59566702109492979938878231;0.0002575729029303160625169194
241;0.01000000000000000020816681711721685132943093776702880859375;11.37090059539806932606801430;0;0;True;-75.89023469408712983243047353;-1.4E-27
242;19.04009387668545572240824319;11.37538307524668782848407165;0;0;False;19.04009387668545572240824319;-9.7E-27
243;0.01000000000000000020816681711721685132943093776702880859375;11.28377796593404537736230293;0;0;True;-91.06759964518195402969437336;1.5E-27
244;0.01000000000000000020816681711721685132943093776702880859375;11.27055148917772593655977442;0;0;True;-192.3387469451699630661316720;1.4E-27
245;6.360525073588551012599459746;11.26322358868065765848204448;0;0;False;6.360525073588551012599459746;0.0000549109215243664293367051
246;0.01000000000000000020816681711721685132943093776702880859375;11.32744041230145015884805453;0;0;True;-127.7301526247829548999876067;-4.7E-27
247;46.36145124361788826428094671;11.46812432781415595916163128;0;0;False;46.36145124361788826428094671;-2.23E-26
248;0.01000000000000000020816681711721685132943093776702880859375;11.43823868636293733872193871;0;0;True;-138.7238569867829969518977695;-1.0E-27
249;0.01000000000000000020816681711721685132943093776702880859375;11.36453482547617601915920137;0;0;True;-130.2695229624110098731243029;-1.6E-27
250;4.294043337000964461696203151;11.32463032262943938892969811;0;0;False;4.294043337000964461696203151;7E-28
251;47.22540999813902129946394382;11.37090480518339690306305510;0;0;False;47.22540999813902129946394382;-2.00E-26
252;0.4771825190958153047953765034;11.37538707454274902662917345;0;0;False;0.4771825190958153047953765034;-0.0000602480585265538781738501
253;11.67797562621278045894766849;11.28378176526530351559997203;0;0;False;11.67797562621278045894766849;0.0009946498147701040440946441
254;0.01000000000000000020816681711721685132943093776702880859375;11.27055509854242116788539134;0;0;True;-182.1659654829832319401735787;4.40E-27
255;0.01000000000000000020816681711721685132943093776702880859375;11.26322701757711812824122027;0;0;True;-242.3980336058493632288575366;1.6E-27
256;0.01000000000000000020816681711721685132943093776702880859375;11.32744366975308760511911926;0;0;True;-164.0908583220723689587330445;-4.578E-27
257;0.01000000000000000020816681711721685132943093776702880859375;11.46812742239321153311899812;0;0;True;-227.5005872631599748593485797;-5.703E-27
258;0.01000000000000000020816681711721685132943093776702880859375;11.43824162621304013398129978;0;0;True;-100.5525714691225655224916518;0E-27
259;12.38797731926426087261605533;11.36453761833377367465546384;0;0;False;12.38797731926426087261605533;2E-27
260;0.01000000000000000020816681711721685132943093776702880859375;11.32463297584415716165102342;0;0;True;-73.35142402395328003923968472;4.3E-28
261;31.96279671041307110885861108;11.37090732573737878714819632;0;0;False;31.96279671041307110885861108;-1.65E-26
262;6.065170692654907401569348368;11.37538946906903181650994568;0;0;False;6.065170692654907401569348368;-0.0006146839422683945752891931
263;0.01000000000000000020816681711721685132943093776702880859375;11.28378404006527216598659931;0;0;True;-30.79599210801873411412716522;1.6E-27
264;11.57889752675147882429865606;11.27055725960239138575258624;0;0;False;11.57889752675147882429865606;8E-28
265;0.01000000000000000020816681711721685132943093776702880859375;11.26322907058408983521495945;0;0;True;-183.4699781590117875704647561;-6.7E-27
266;20.03119488429842395524171206;11.32744562010971072674408031;0;0;False;20.03119488429842395524171206;-1.54E-26
267;0.01000000000000000020816681711721685132943093776702880859375;11.46812927523200349866262450;0;0;True;-211.5424901816925366795529590;-2.0E-27
268;0.01000000000000000020816681711721685132943093776702880859375;11.43824338640989250124766256;0;0;True;-133.9906003288185161307714163;9E-28
269;0.01000000000000000020816681711721685132943093776702880859375;11.36453929052078342355843031;0;0;True;-167.9849261519351359565553270;9E-28
270;17.88992895192987326852388065;11.32463456442181642310876731;0;0;False;17.88992895192987326852388065;0.0003430116068302086389698559
271;0.01000000000000000020816681711721685132943093776702880859375;11.37090883488615508553298247;0;0;True;-95.80605254565141809089059418;-1.9E-27
272;16.95518726467698308743119026;11.37539090276036929997542550;0;0;False;16.95518726467698308743119026;-1.16E-26
273;0.01000000000000000020816681711721685132943093776702880859375;11.28378540207204277527874147;0;0;True;-23.22976475443847268517137558;9E-28
274;0.01000000000000000020816681711721685132943093776702880859375;11.27055855350882346458006080;0;0;True;-196.0763585112920316225960029;-3.5E-27
275;0.1193541554035403080742505442;11.26323029979520031010100282;0;0;False;0.1193541554035403080742505442;-5.2E-27
276;83.88533192452446339617947042;11.32744678786026567788576692;0;0;True;83.88533192452446339617947042;1.2E-27
277;0.01000000000000000020816681711721685132943093776702880859375;11.46813038459503070224717492;0;0;True;-186.5712061619454986119454828;3.6E-27
278;0.01000000000000000020816681711721685132943093776702880859375;11.43824444030476834465293619;0;0;True;-111.0238628181168802764727543;1.4E-27
279;0.01000000000000000020816681711721685132943093776702880859375;11.36454029172091547479339345;0;0;True;-85.77966901901617821083694157;1.688E-27
280;12.60381892753864170477681877;11.32463551556194187178193783;0;0;False;12.60381892753864170477681877;0E-28
281;0.01000000000000000020816681711721685132943093776702880859375;11.37090973846927426177245222;0;0;True;-169.3955960257012487129925690;1.207E-27
282;24.41090053605496259499366579;11.37539176116433251740288164;0;0;False;24.41090053605496259499366579;-1.05E-26
283;0.01000000000000000020816681711721685132943093776702880859375;11.28378621755580783183478668;0;0;True;-67.35614213487479929467480573;3E-28
284;0.01000000000000000020816681711721685132943093776702880859375;11.27055932821840026830826754;0;0;True;-210.9129033581470426561370875;1.2E-27
285;0.01000000000000000020816681711721685132943093776702880859375;11.26323103576929827364276482;0;0;True;-228.4059286057451949778849433;1.2E-27
286;0.01000000000000000020816681711721685132943093776702880859375;11.32744748703565874325040814;0;0;True;-368.8999265829447326948599994;5.23E-27
287;31.80877446659878722524366795;11.46813104881165411434355303;0;0;False;31.80877446659878722524366795;-1.90E-26
288;0.01000000000000000020816681711721685132943093776702880859375;11.43824507131056058614446590;0;0;True;-158.8064530164370686390501046;-1.1E-27
289;6.073092183514214164867563559;11.36454089117641810421031866;0;0;False;6.073092183514214164867563559;-8E-28
290;0.01000000000000000020816681711721685132943093776702880859375;11.32463608504466936972799016;0;0;True;-214.6358059668225708306770504;4.0E-27
291;0.01000000000000000020816681711721685132943093776702880859375;11.37091027947786538482117665;0;0;True;-334.3164318092747824201003326;2E-28
292;500;11.37539227512249408429914582;0;0;True;1412.045484863202099168158152;-5E-28
293;31.19157320854086752612167567;11.28378670581606132038621483;0;0;True;31.19157320854086752612167567;1.2E-27
294;0.01000000000000000020816681711721685132943093776702880859375;11.27055979206564108243210260;0;0;True;-388.3034744862002813329312510;1.14E-26
295;0.01000000000000000020816681711721685132943093776702880859375;11.26323147642417704706038753;0;0;True;-99.77246302188525938103140543;1.6E-27
296;0.01000000000000000020816681711721685132943093776702880859375;11.32744790565779357799713014;0;0;True;-187.3815591518569946279821210;-2.83E-28
297;14.40313021866142452728320986;11.46813144650268220735292034;0;0;False;14.40313021866142452728320986;-9.2E-27
298;0.01000000000000000020816681711721685132943093776702880859375;11.43824544911703727450334718;0;0;True;-271.0377028251962669533694305;1.4E-27
299;0.01000000000000000020816681711721685132943093776702880859375;11.36454125009257095815123909;0;0;True;-211.9350893879962130904650616;4.7E-27
300;19.24895129304291762210764434;11.32463642601501458097184863;0;0;False;19.24895129304291762210764434;0.0002758018170754384038152978
301;0.01000000000000000020816681711721685132943093776702880859375;11.37091060339969333550282705;0;0;True;-262.0377852169952783375371758;6.6E-27
302;26.54995774248402325525045495;11.37539258284823063744669931;0;0;False;26.54995774248402325525045495;-1.33E-26
303;0.01000000000000000020816681711721685132943093776702880859375;11.28378699815551104587637698;0;0;True;-135.8115350179275720826328946;-5.5E-27
304;0.01000000000000000020816681711721685132943093776702880859375;11.27056006978811832164774366;0;0;True;-194.2573275873764204295281314;9E-28
305;66.00017326213203811637352728;11.26323174026053042431523420;0;0;True;66.00017326213203811637352728;1E-28
306;0.01000000000000000020816681711721685132943093776702880859375;11.32744815630232928638922276;0;0;True;-191.0055101251093289341528405;7.2E-27
307;39.18765621675315097928017607;11.46813168461499113032539720;0;0;False;39.18765621675315097928017607;-1.31E-26
308;0.01000000000000000020816681711721685132943093776702880859375;11.43824567532373075132718962;0;0;True;-181.3477391235600158480145493;-4.3E-27
309;0.01000000000000000020816681711721685132943093776702880859375;11.36454146498892976113387937;0;0;True;-108.7442448477331654086368393;-8E-28
310;63.50340020799669996671571834;11.32463663016655544380534735;0;0;False;63.50340020799669996671571834;0.0004267290189491081628910118
311;0.01000000000000000020816681711721685132943093776702880859375;11.37091079734365715519464177;0;0;True;-194.0458874392711382336209811;-7.1E-27
312;81.83441991477890313515644870;11.37539276709499626615391468;0;0;False;81.83441991477890313515644870;-4.07E-26
313;0.01000000000000000020816681711721685132943093776702880859375;11.28378717318993839314822340;0;0;True;-161.3163410254046798351332813;-1.6E-27
314;0.01000000000000000020816681711721685132943093776702880859375;11.27056023607082430155598998;0;0;True;-153.7370986484262320646703881;-2.9E-27
315;5.422442470226341115916162617;11.26323189822910110522806082;0;0;False;5.422442470226341115916162617;0.0008450945091242400368076587
316;37.65662574135360458338293059;11.32744830637247143325640103;0;0;False;37.65662574135360458338293059;-2.11E-26
317;0.01000000000000000020816681711721685132943093776702880859375;11.46813182718162616984920989;0;0;True;-124.3713990649153659767760518;2E-27
318;0.01000000000000000020816681711721685132943093776702880859375;11.43824581076203403887480535;0;0;True;-124.9753581617495939323371285;-7E-28
319;0.01000000000000000020816681711721685132943093776702880859375;11.36454159365531788430410830;0;0;True;-490.5510654097132114995413703;7E-28
320;19.67773735414869175883474979;11.32463675239962416081705912;0;0;False;19.67773735414869175883474979;0.0002557979766890401503303544
321;12.70099835274725424549237733;11.37091091346507243635576252;0;0;False;12.70099835274725424549237733;8.9E-27
322;0.01000000000000000020816681711721685132943093776702880859375;11.37539287741034078325697424;0;0;True;-181.6665657498160863944540468;1.7E-27
323;11.75852345126700806183124690;11.28378727798951568439612508;0;0;False;11.75852345126700806183124690;-1.09E-26
324;0.01000000000000000020816681711721685132943093776702880859375;11.27056033563042272824149193;0;0;True;-127.7074826718431942243174376;1.1E-27
325;26.74326935798013848679487873;11.26323199281071961057928325;0;0;False;26.74326935798013848679487873;-1.68E-26
326;0.01000000000000000020816681711721685132943093776702880859375;11.32744839622500901334005814;0;0;True;-140.8527730764190536605475293;-4.4E-27
327;0.01000000000000000020816681711721685132943093776702880859375;11.46813191254153687092868015;0;0;True;-211.5848527710295003592399849;-3.2E-27
328;0.01000000000000000020816681711721685132943093776702880859375;11.43824589185394920490029830;0;0;True;-153.6755627481733196575444516;1.361E-27
329;18.52183687732634173640484290;11.36454167069263729202832300;0;0;False;18.52183687732634173640484290;3.5E-27
330;0.01000000000000000020816681711721685132943093776702880859375;11.32463682558507759815505967;0;0;True;-103.0338494219251952151516657;-3.7E-27
331;53.07176960167691032990864652;11.37091098299125320182685979;0;0;False;53.07176960167691032990864652;-1.97E-26
332;0.01000000000000000020816681711721685132943093776702880859375;11.37539294346021251045451356;0;0;True;-27.36204657922603616631825989;-1.5E-27
333;0.01000000000000000020816681711721685132943093776702880859375;11.28378734073689382523378450;0;0;True;-42.54900657884901871929378101;-7E-28
334;0.01000000000000000020816681711721685132943093776702880859375;11.27056039524043196203726559;0;0;True;-0.7096262225872788842456469158;1.9E-27
335;0.01000000000000000020816681711721685132943093776702880859375;11.26323204944022838268526558;0;0;True;-175.2044895100213826563384848;-3.5E-27
336;17.65686207336847611355565244;11.32744845002304234684073884;0;0;False;17.65686207336847611355565244;0.0004008807064711892727706146
337;0.01000000000000000020816681711721685132943093776702880859375;11.46813196364966853775432443;0;0;True;-194.3871600786130128100731037;7E-28
338;0.01000000000000000020816681711721685132943093776702880859375;11.43824594040667428838465810;0;0;True;-110.3477065984389135014881085;-9E-28
339;4.636412929051465312166331727;11.36454171681772612133846265;0;0;False;4.636412929051465312166331727;9.0E-27
340;0.01000000000000000020816681711721685132943093776702880859375;11.32463686940391198599969029;0;0;True;-105.1428988983686273055922969;-5.3E-27
341;30.55044348579128277567114588;11.37091102461914587027925694;0;0;False;30.55044348579128277567114588;0.0008987269616507561737937491
342;0.01000000000000000020816681711721685132943093776702880859375;11.37539298300671054548428900;0;0;True;-0.003020893534867915744330088833;2.3E-27
343;7.465308733666269259498562013;11.28378737830606695851206941;0;0;False;7.465308733666269259498562013;-8.5E-27
344;0.01000000000000000020816681711721685132943093776702880859375;11.27056043093114643865163459;0;0;True;-132.4256066960843576929535304;-3E-28
345;0.01000000000000000020816681711721685132943093776702880859375;11.26323208334640713546891455;0;0;True;-271.9441200214070722891124352;1.0E-27
346;20.67209989950620985529947938;11.32744848223391216198520386;0;0;False;20.67209989950620985529947938;0.0007624401723352238480108019
347;0.01000000000000000020816681711721685132943093776702880859375;11.46813199424999486214156477;0;0;True;-217.2335039635499456166885489;-5E-28
348;0.01000000000000000020816681711721685132943093776702880859375;11.43824596947698429655253506;0;0;True;-93.96915131499667822574255785;3.8E-27
349;14.02182497831941041693372028;11.36454174443452062909794447;0;0;False;14.02182497831941041693372028;-1.08E-26
350;0.01000000000000000020816681711721685132943093776702880859375;11.32463689563986676837119679;0;0;True;-67.95046885290377607281036518;2.24E-27
351;32.92774553048318398569108916;11.37091104954330291353218695;0;0;False;32.92774553048318398569108916;-3.21E-26
352;0.01000000000000000020816681711721685132943093776702880859375;11.37539300668465973657457141;0;0;True;-27.87657973690676532153774940;-2.6E-27
353;11.71152675504305074844910337;11.28378740080011869004783665;0;0;False;11.71152675504305074844910337;-8.7E-27
354;0.01000000000000000020816681711721685132943093776702880859375;11.27056045230049558361061246;0;0;True;-125.4352929225806357913305415;-3.05E-27
355;0.01000000000000000020816681711721685132943093776702880859375;11.26323210364728882317994257;0;0;True;-161.6712460244050176065050396;-1.1E-27
356;11.40723933642497090266717200;11.32744850151974976531067957;0;0;False;11.40723933642497090266717200;0.0003126001144527572852751873
357;0.01000000000000000020816681711721685132943093776702880859375;11.46813201257154058530076584;0;0;True;-195.6758025638463960865174095;-7E-28
358;0.01000000000000000020816681711721685132943093776702880859375;11.43824598688245273355377527;0;0;True;-101.7088937013826079092791543;-2.0E-27
359;7.326330586667929099303999104;11.36454176096971564424912190;0;0;False;7.326330586667929099303999104;-7.7E-27
360;25.72587287286558532825572432;11.32463691134830203276481461;0;0;False;25.72587287286558532825572432;0.0002826890866791377208926157
361;0.01000000000000000020816681711721685132943093776702880859375;11.37091106446631641470612318;0;0;True;-21.43781577204541063087074806;1.5E-27
362;52.32257284570647448885079123;11.37539302086152256268981016;0;0;False;52.32257284570647448885079123;0.0004066351941772543326045936
363;84.12286152722643944470475678;11.28378741426813837485731283;0;0;True;84.12286152722643944470475678;8E-28
364;0.01000000000000000020816681711721685132943093776702880859375;11.27056046509511428417961424;0;0;True;-247.7559255290619913901353372;-4.4E-27
365;0.01000000000000000020816681711721685132943093776702880859375;11.26323211580217658872049370;0;0;True;-115.3956096387246075820828342;-1E-28
366;0.01000000000000000020816681711721685132943093776702880859375;11.32744851306689314257420261;0;0;True;-118.7374199292336101776663854;2.60E-28
367;12.25402991435712060100913548;11.46813202354132679370111221;0;0;False;12.25402991435712060100913548;-7.14E-27
368;0.01000000000000000020816681711721685132943093776702880859375;11.43824599730374963153410383;0;0;True;-194.2457589737271543915331779;-6E-28
369;0.01000000000000000020816681711721685132943093776702880859375;11.36454177086994769733043357;0;0;True;-299.6833601863407173932325228;-3.3E-27
370;17.78617165776108044478474505;11.32463692075352248319206026;0;0;False;17.78617165776108044478474505;0.0002509709938836420762752595
371;11.81648413860655678307165292;11.37091107340127584261200613;0;0;False;11.81648413860655678307165292;-0.0002232356440058848219179301
372;0.01000000000000000020816681711721685132943093776702880859375;11.37539302934973401920039857;0;0;True;-265.1104592014375111477119033;1.2E-27
373;0.01000000000000000020816681711721685132943093776702880859375;11.28378742233193925854237145;0;0;True;-193.2884536301722121819196547;-2.8E-27
374;0.01000000000000000020816681711721685132943093776702880859375;11.27056047275572512368041957;0;0;True;-263.7232327561690687443079046;-6E-28
375;15.02070833239765209574635040;11.26323212307975688624625842;0;0;True;15.02070833239765209574635040;1.21E-27
376;0.01000000000000000020816681711721685132943093776702880859375;11.32744851998059442522367877;0;0;True;-209.3739796094647249815812559;1.8E-27
377;27.54930921638141571373944846;11.46813203010934301221811426;0;0;False;27.54930921638141571373944846;-1.46E-26
378;0.01000000000000000020816681711721685132943093776702880859375;11.43824600354336503912525549;0;0;True;-185.6692762831270325888255444;5.70E-27
379;4.316392435322923585900530355;11.36454177679758233454202737;0;0;False;4.316392435322923585900530355;-6.6E-27
380;13.25260916128108506606199907;11.32463692638477538854307411;0;0;True;13.25260916128108506606199907;-1.0E-27
381;13.56012994504544925591612605;11.37091107875096610269546904;0;0;False;13.56012994504544925591612605;0E-28
382;0.01000000000000000020816681711721685132943093776702880859375;11.37539303443193976627968809;0;0;True;-38.65475663775246007890616340;-9E-28
383;1.931520863150970601776793709;11.28378742716003471826769627;0;0;False;1.931520863150970601776793709;-2.0E-27
384;0.01000000000000000020816681711721685132943093776702880859375;11.27056047734241581041947793;0;0;True;-149.1018362549057352875425318;1.8E-27
385;0.01000000000000000020816681711721685132943093776702880859375;11.26323212743711303864836366;0;0;True;-255.8443729575075841307971859;-8.4E-27
386;26.81341296068482431875377173;11.32744852412008277000567855;0;0;False;26.81341296068482431875377173;0.0007654154144978204687673691
387;0.01000000000000000020816681711721685132943093776702880859375;11.46813203404185693976101386;0;0;True;-215.9331093281705188101138074;2.9E-27
388;0.01000000000000000020816681711721685132943093776702880859375;11.43824600727925327029100993;0;0;True;-93.79790199183375477933768221;-9.7E-27
389;17.49942984363863599047291653;11.36454178034667615414949392;0;0;False;17.49942984363863599047291653;0.0002219212203295382634662635
390;0.01000000000000000020816681711721685132943093776702880859375;11.32463692975641451717016717;0;0;True;-55.39586885277425147441621200;-6E-28
391;13.66859879432206731880880917;11.37091108195402327489120729;0;0;False;13.66859879432206731880880917;2.1E-27
392;0.01000000000000000020816681711721685132943093776702880859375;11.37539303747484407986563929;0;0;True;-69.27559084096526240025001110;3E-28
393;10.15057558478086327845247499;11.28378743005079381617434977;0;0;False;10.15057558478086327845247499;4.0E-27
394;0.01000000000000000020816681711721685132943093776702880859375;11.27056048008863695343079863;0;0;True;-163.9282973482176645790197077;-1.205E-27
395;0.01000000000000000020816681711721685132943093776702880859375;11.26323213004602312450911820;0;0;True;-197.7124903654371233156696965;-8.1E-27
396;21.11723442707013220701107778;11.32744852659854735157339525;0;0;False;21.11723442707013220701107778;0.0007137443680764404411131913
397;0.01000000000000000020816681711721685132943093776702880859375;11.46813203639639829225034462;0;0;True;-160.8582266856812513033469686;2.6E-27
398;0.01000000000000000020816681711721685132943093776702880859375;11.43824600951606755515587405;0;0;True;-63.31561680307372239464163560;2.2E-27
399;8.637415577411624736646773276;11.36454178247164972477111473;0;0;False;8.637415577411624736646773276;6.1E-27
400;7.390500213435437972459042740;11.32463693177513940926070685;0;0;False;7.390500213435437972459042740;-0.0004693412601236230728641948
401;11.79927977711246869616718878;11.37091108387181192237721990;0;0;False;11.79927977711246869616718878;5E-28
402;6.656650244169434199396772675;11.37539303929674329497735118;0;0;False;6.656650244169434199396772675;1.33E-26
403;16.60938601673710454828623992;11.28378743178159807053047599;0;0;False;16.60938601673710454828623992;-3.3E-27
404;0.01000000000000000020816681711721685132943093776702880859375;11.27056048173290099506911846;0;0;True;-155.6272856056590994090093832;-2.46E-27
405;0.01000000000000000020816681711721685132943093776702880859375;11.26323213160807396406552197;0;0;True;-154.8255748625126694505631358;-8E-28
406;16.88230530172486094245096186;11.32744852808249564915197876;0;0;False;16.88230530172486094245096186;0.0003508119154050514830105844
407;0.01000000000000000020816681711721685132943093776702880859375;11.46813203780614917494999889;0;0;True;-53.80877990041918837048090463;-3E-28
408;0.01000000000000000020816681711721685132943093776702880859375;11.43824601085533089372054554;0;0;True;-45.81784302509797906491592906;-2.0E-27
409;5.268356897061218099626393692;11.36454178374394989640755259;0;0;False;5.268356897061218099626393692;-1.2E-27
410;0.01000000000000000020816681711721685132943093776702880859375;11.32463693298382457231532275;0;0;True;-1316.425119001110332820453659;1.2E-27
411;45.36683459847044111918025686;11.37091108502006282727910495;0;0;True;45.36683459847044111918025686;0E-28
412;12.39937416199499495965078346;11.37539304038758165463414193;0;0;False;12.39937416199499495965078346;-0.0005140429246080826384662355
413;0.01000000000000000020816681711721685132943093776702880859375;11.28378743281789451220442715;0;0;True;-25.99282252508181993956883543;-1.49E-27
414;0.01000000000000000020816681711721685132943093776702880859375;11.27056048271738261465937202;0;0;True;-0.02815754837673517537515217674;7E-28
415;0.01000000000000000020816681711721685132943093776702880859375;11.26323213254333150267626281;0;0;True;-148.9257755813272068126280646;3.7E-27
416;22.47229734467964014009410611;11.32744852897099031083218252;0;0;False;22.47229734467964014009410611;0.0003980586038533799493753575
417;0.01000000000000000020816681711721685132943093776702880859375;11.46813203865021910354619242;0;0;True;-230.2682912255257110713472590;-3.0E-27
418;0.01000000000000000020816681711721685132943093776702880859375;11.43824601165719732588692936;0;0;True;-137.0311768930406318305334521;8E-28
419;9.370680225120154426762462365;11.36454178450572300696561718;0;0;False;9.370680225120154426762462365;-4.9E-27
420;1.226895879765618884713003348;11.32463693370750902734548408;0;0;False;1.226895879765618884713003348;-0.0002670310051065731228603315
421;30.64802860722718542807514797;11.37091108570756305955775818;0;0;False;30.64802860722718542807514797;0.0007322797527716502191508310
422;8.820764470071595311546036163;11.37539304104070687529886247;0;0;False;8.820764470071595311546036163;-0.0001499478547540364801514519
423;70.87817667533311936725312366;11.28378743343836347183591163;0;0;False;70.87817667533311936725312366;-3.86E-26
424;0.01000000000000000020816681711721685132943093776702880859375;11.27056048330682812630928225;0;0;True;-174.7445275263187622655771837;3.6E-27
425;0.01000000000000000020816681711721685132943093776702880859375;11.26323213310330473874367750;0;0;True;-147.7867991792155202689084866;-3E-28
426;8.450456014719371555903989415;11.32744852950296488509622645;0;0;False;8.450456014719371555903989415;0.0000862834405903886558545566
427;69.68112606621627692382017258;11.46813203915559494909703413;0;0;False;69.68112606621627692382017258;0.0001132159320421335370687252
428;0.01000000000000000020816681711721685132943093776702880859375;11.43824601213730437916022896;0;0;True;-189.7202512098001191059056341;2E-27
429;1.327390548330074929262632493;11.36454178496182470757525178;0;0;False;1.327390548330074929262632493;-1.2E-26
430;0.01000000000000000020816681711721685132943093776702880859375;11.32463693414080564292463693;0;0;True;-137.3925751896310809555556286;2.52E-27
431;15.24133632381319535161803700;11.37091108611919484435795337;0;0;False;15.24133632381319535161803700;-9.1E-27
432;0.01000000000000000020816681711721685132943093776702880859375;11.37539304143175707085904788;0;0;True;-2.917153345147070944011676099;1.746E-27
433;9.034766509176244448804115293;11.28378743380986115761808776;0;0;False;9.034766509176244448804115293;0.0007540270809582622258863583
434;0.01000000000000000020816681711721685132943093776702880859375;11.27056048365975092780234955;0;0;True;-145.1099436769357738464613043;0E-28
435;0.01000000000000000020816681711721685132943093776702880859375;11.26323213343858140016209142;0;0;True;-121.8297356659384265075333537;1.3E-27
436;0.01000000000000000020816681711721685132943093776702880859375;11.32744852982147771344371966;0;0;True;-102.9885479212415348511066805;6E-28
437;39.92314487777922243127544033;11.46813203945818213602715266;0;0;False;39.92314487777922243127544033;-1.91E-26
438;1.597777699898948184296018450;11.43824601242476220674384155;0;0;False;1.597777699898948184296018450;9.7E-27
439;0.01000000000000000020816681711721685132943093776702880859375;11.36454178523490964377968373;0;0;True;-283.3193486856776521188048839;-2.2E-27
440;35.75314023174851646334996349;11.32463693440023633231884727;0;0;True;35.75314023174851646334996349;3E-28
441;0.01000000000000000020816681711721685132943093776702880859375;11.37091108636565399928245318;0;0;True;-246.7571524795261808708736634;6.3E-27
442;0.01000000000000000020816681711721685132943093776702880859375;11.37539304166589326803732269;0;0;True;-10.27465229642431026706889539;4E-28
443;6.875273960403177125435192543;11.28378743403229054493744881;0;0;False;6.875273960403177125435192543;-1.2E-27
444;74.08926470362897436748172699;11.27056048387105884575574254;0;0;False;74.08926470362897436748172699;0.0001582791780587900007956859
445;26.37397381339707118919821225;11.26323213363932392221781475;0;0;False;26.37397381339707118919821225;1.83E-26
446;0.01000000000000000020816681711721685132943093776702880859375;11.32744853001218310939665681;0;0;True;-337.9067215805653813770256135;0E-28
447;21.36267898878756389410593706;11.46813203963935226218244295;0;0;False;21.36267898878756389410593706;0.0002450836922133940104694630
448;0.01000000000000000020816681711721685132943093776702880859375;11.43824601259687382659136732;0;0;True;-219.9852628432369796835307381;-4E-28
449;0.01000000000000000020816681711721685132943093776702880859375;11.36454178539841568263483320;0;0;True;-146.4988987242149679518498892;2.1E-27
450;19.91623744087376299652036639;11.32463693455556706923123926;0;0;False;19.91623744087376299652036639;0.0004562054337888081380610701
451;11.55077637853262792452692735;11.37091108651321819934922557;0;0;False;11.55077637853262792452692735;-0.0002777613803492713685966418
452;0.01000000000000000020816681711721685132943093776702880859375;11.37539304180607925810075645;0;0;True;-332.2493586527184279839497844;2.2E-27
453;0.01000000000000000020816681711721685132943093776702880859375;11.28378743416546723549771088;0;0;True;-167.2519658393861988101260634;-3.2E-27
454;0.01000000000000000020816681711721685132943093776702880859375;11.27056048399757670178799150;0;0;True;-130.1293734717330908058443983;-6E-28
455;31.97270219972740522234537640;11.26323213375951588544845125;0;0;False;31.97270219972740522234537640;0.0004765199372402536284493650
456;0.01000000000000000020816681711721685132943093776702880859375;11.32744853012636547446576148;0;0;True;-140.5185874291137219291580157;1.1E-27
457;41.42459613104167367987814383;11.46813203974782550899809238;0;0;False;41.42459613104167367987814383;-2.25E-26
458;0.01000000000000000020816681711721685132943093776702880859375;11.43824601269992341106623427;0;0;True;-130.3848850614615406338410588;-2E-28
459;0.01000000000000000020816681711721685132943093776702880859375;11.36454178549631278788595680;0;0;True;-86.62134262638015723911958145;4E-28
460;71.57076828262967546812919802;11.32463693464856931921980668;0;0;False;71.57076828262967546812919802;0.0005321889757287365198487384
461;0.01000000000000000020816681711721685132943093776702880859375;11.37091108660157033683836461;0;0;True;-373.1426338513911509868939093;3E-28
462;76.83711220006896006390349152;11.37539304189001378871543854;0;0;False;76.83711220006896006390349152;-6.22E-26
463;0.01000000000000000020816681711721685132943093776702880859375;11.28378743424520503958165886;0;0;True;-178.6713317906570673514567923;3.6E-27
464;0.01000000000000000020816681711721685132943093776702880859375;11.27056048407332761566774208;0;0;True;-153.1236868695634915956803758;4.0E-27
465;7.301300637180433978236001570;11.26323213383147925363421430;0;0;False;7.301300637180433978236001570;0.0000949475473170900151904159
466;32.92856689295803908833361467;11.32744853019473067424223638;0;0;False;32.92856689295803908833361467;0.0000891498696887170347438482
